,NEname,SIG.ConflictPPS,SIG.ConflictPkg,SIG.RecvErrPPS,SIG.RecvErrPkg,SIG.RecvKB,SIG.RecvKBPS,SIG.RecvLoss,SIG.RecvLossPPS,SIG.RecvPPS,SIG.RecvPkg,SIG.SendErrPkg,SIG.SendKB,SIG.SendKBPS,SIG.SendLoss,SIG.SendLossPPS,SIG.SendPPS,SIG.SendPkg,SIG.SenderrPPS,dateTime
1099,CQISBG8BZX_3-14_SIP3,0.00000,0,0.00000,0,22081,24.53434,0,0.00000,40820.00000,36738000,0,1244277,1382.52957,0,0.00000,1260488.88889,1134440000,0.00000,20210426051500
1100,CQISBG5BZX_3-5_SIP2,0.00000,0,0.00000,0,630813,700.90334,0,0.00000,859320.00000,773388000,0,2002215,2224.68315,0,0.00000,1986888.88889,1788200000,0.00000,20210426053000
1101,CQISBG5BZX_3-6_SIP2,0.00000,0,0.00000,0,58,0.06451,0,0.00000,1032.22222,929000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1102,CQISBG7BZX_4-9_DRA,0.00000,0,0.00000,0,525980,584.42256,0,0.00000,1635767.77778,1472191000,0,647576,719.52888,0,0.00000,1328975.55556,1196078000,0.00000,20210426053000
1103,CQISBG7BZX_4-10_DRA,0.00000,0,0.00000,0,563,0.62507,0,0.00000,10001.11111,9001000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1104,CQISBG7BZX_3-10_SIP1,0.00000,0,0.00000,0,563,0.62507,0,0.00000,10001.11111,9001000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1105,CQISBG8BZX_3-9_SIP1,0.00000,0,0.00000,0,633,0.70382,0,0.00000,11261.11111,10135000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1106,CQISBG8BZX_3-10_SIP1,0.00000,0,0.02000,18,2488125,2764.58302,0,0.00000,3231144.44444,2908030000,0,2838169,3153.52162,0,0.00000,2891452.22222,2602307000,0.00000,20210426053000
1107,CQISBG7BZX_3-12_SIP3,0.00000,0,0.00000,0,562,0.62472,0,0.00000,9995.55556,8996000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1108,CQISBG7BZX_3-14_SIP3,0.00000,0,0.00000,0,27321,30.35657,0,0.00000,46050.00000,41445000,0,1191835,1324.26151,0,0.00000,1216926.66667,1095234000,0.00000,20210426053000
1109,CQISBG5BZX_3-14_SIP3,0.00000,0,0.00000,0,58,0.06493,0,0.00000,1038.88889,935000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1110,CQISBG5BZX_3-12_SIP3,0.00000,0,0.00000,0,27651,30.72330,0,0.00000,38060.00000,34254000,0,1246116,1384.57332,0,0.00000,1271736.66667,1144563000,0.00000,20210426053000
1111,CQISBG8BZX_4-9_DRA,0.00000,0,0.00000,0,633,0.70368,0,0.00000,11258.88889,10133000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1112,CQISBG5BZX_4-10_DRA,0.00000,0,0.00000,0,506696,562.99599,0,0.00000,1567610.00000,1410849000,0,623915,693.23864,0,0.00000,1283250.00000,1154925000,0.00000,20210426053000
1113,CQISBG8BZX_3-13_SIP4,0.00000,0,0.00000,0,633,0.70382,0,0.00000,11261.11111,10135000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1114,CQISBG8BZX_3-11_SIP4,0.00000,0,0.00000,0,1735167,1927.96280,0,0.00000,1812298.88889,1631069000,0,1878270,2086.96621,0,0.00000,2455624.44444,2210062000,0.00000,20210426053000
1115,CQISBG8BZX_3-6_SIP2,0.00000,0,0.00000,0,634,0.70431,0,0.00000,11268.88889,10142000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1116,CQISBG6BZX_3-6_SIP2,0.00000,0,0.00000,0,58,0.06479,0,0.00000,1036.66667,933000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1117,CQISBG8BZX_3-5_SIP2,0.00000,0,0.00000,0,645127,716.80745,0,0.00000,888028.88889,799226000,0,2049671,2277.41272,0,0.00000,2030024.44444,1827022000,0.00000,20210426053000
1118,CQISBG6BZX_3-5_SIP2,0.00000,0,0.00000,0,642522,713.91332,0,0.00000,878637.77778,790774000,0,2087583,2319.53638,0,0.00000,2062428.88889,1856186000,0.00000,20210426053000
1119,CQISBG5BZX_3-11_SIP4,0.00000,0,0.00000,0,58,0.06465,0,0.00000,1034.44444,931000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1120,CQISBG5BZX_3-13_SIP4,0.00000,0,0.00000,0,1657960,1842.17829,0,0.00000,1739064.44444,1565158000,0,1867275,2074.74947,0,0.00000,2479291.11111,2231362000,0.00000,20210426053000
1121,CQISBG6BZX_3-14_SIP3,0.00000,0,0.00000,0,58,0.06424,0,0.00000,1027.77778,925000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1122,CQISBG6BZX_3-12_SIP3,0.00000,0,0.00000,0,27255,30.28303,0,0.00000,37631.11111,33868000,0,1216451,1351.61255,0,0.00000,1243623.33333,1119261000,0.00000,20210426053000
1123,CQISBG7BZX_3-5_SIP2,0.00000,0,0.00000,0,634818,705.35336,0,0.00000,877521.11111,789769000,0,2045408,2272.67574,0,0.00000,2024747.77778,1822273000,0.00000,20210426053000
1124,CQISBG7BZX_3-6_SIP2,0.00000,0,0.00000,0,562,0.62493,0,0.00000,9998.88889,8999000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1125,CQISBG6BZX_3-13_SIP4,0.00000,0,0.00000,0,58,0.06403,0,0.00000,1024.44444,922000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1126,CQISBG5BZX_3-10_SIP1,0.00000,0,0.00000,0,2455501,2728.33447,0,0.00000,3197833.33333,2878050000,0,2769291,3076.98992,0,0.00000,2821003.33333,2538903000,0.00000,20210426053000
1127,CQISBG6BZX_3-11_SIP4,0.00000,0,0.00000,0,1560671,1734.07835,0,0.00000,1641762.22222,1477586000,0,1811038,2012.26400,0,0.00000,2411408.88889,2170268000,0.00000,20210426053000
1128,CQISBG7BZX_3-13_SIP4,0.00000,0,0.00000,0,584,0.64871,0,0.00000,10022.22222,9020000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1129,CQISBG9BZX_3-10_SIP1,0.00000,0,0.00000,0,635,0.70521,0,0.00000,11283.33333,10155000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1130,CQISBG7BZX_3-11_SIP4,0.00000,0,0.00000,0,1740060,1933.39952,0,0.00000,1819235.55556,1637312000,0,1885886,2095.42868,0,0.00000,2465648.88889,2219084000,0.00000,20210426053000
1131,CQISBG8BZX_4-10_DRA,0.00000,0,0.00000,0,522557,580.61840,0,0.00000,1630715.55556,1467644000,0,644496,716.10705,0,0.00000,1324916.66667,1192425000,0.00000,20210426053000
1132,CQISBG6BZX_4-9_DRA,0.00000,0,0.00000,0,58,0.06444,0,0.00000,1031.11111,928000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1133,CQISBG9BZX_3-11_SIP4,0.00000,0,0.00000,0,634,0.70403,0,0.00000,11264.44444,10138000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1134,CQISBG7BZX_3-9_SIP1,0.00000,0,0.00000,0,2485558,2761.73080,0,0.00000,3228371.11111,2905534000,0,2939943,3266.60327,0,0.00000,2993831.11111,2694448000,0.00000,20210426053000
1135,CQISBG9BZX_3-9_SIP1,0.00000,0,0.00000,0,2513189,2792.43204,0,0.00000,3257196.66667,2931477000,0,2852496,3169.43959,0,0.00000,2900681.11111,2610613000,0.00000,20210426053000
1136,CQISBG9BZX_3-13_SIP4,0.00000,0,0.00000,0,1725969,1917.74279,0,0.00000,1806702.22222,1626032000,0,1907650,2119.61116,0,0.00000,2496163.33333,2246547000,0.00000,20210426053000
1137,CQISBG9BZX_4-10_DRA,0.00000,0,0.00000,0,635,0.70507,0,0.00000,11281.11111,10153000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1138,CQISBG6BZX_3-9_SIP1,0.00000,0,0.00000,0,58,0.06444,0,0.00000,1031.11111,928000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1139,CQISBG9BZX_3-12_SIP3,0.00000,0,0.00000,0,28044,31.16002,0,0.00000,48030.00000,43227000,0,1285991,1428.87928,0,0.00000,1309746.66667,1178772000,0.00000,20210426053000
1140,CQISBG9BZX_4-9_DRA,0.00000,0,0.00000,0,524223,582.46967,0,0.00000,1632412.22222,1469171000,0,646132,717.92477,0,0.00000,1325546.66667,1192992000,0.00000,20210426053000
1141,CQISBG9BZX_3-14_SIP3,0.00000,0,0.00000,0,634,0.70403,0,0.00000,11264.44444,10138000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1142,CQISBG6BZX_3-10_SIP1,0.00000,0,0.00000,0,2494522,2771.69083,0,0.00000,3244330.00000,2919897000,0,2863811,3182.01269,0,0.00000,2915232.22222,2623709000,0.00000,20210426053000
1143,CQISBG5BZX_4-9_DRA,0.00000,0,0.00000,0,58,0.06458,0,0.00000,1033.33333,930000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1144,CQISBG6BZX_4-10_DRA,0.00000,0,0.00000,0,507386,563.76177,0,0.00000,1557667.77778,1401901000,0,622020,691.13364,0,0.00000,1275106.66667,1147596000,0.00000,20210426053000
1145,CQISBG9BZX_3-6_SIP2,0.00000,0,0.00000,0,633,0.70375,0,0.00000,11260.00000,10134000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1146,CQISBG5BZX_3-9_SIP1,0.00000,0,0.00000,0,58,0.06431,0,0.00000,1028.88889,926000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1147,CQISBG8BZX_3-12_SIP3,0.00000,0,0.00000,0,634,0.70417,0,0.00000,11266.66667,10140000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426053000
1148,CQISBG9BZX_3-5_SIP2,0.00000,0,0.00000,0,642714,714.12715,0,0.00000,886380.00000,797742000,0,2062909,2292.12072,0,0.00000,2040947.77778,1836853000,0.00000,20210426053000
1149,CQISBG8BZX_3-14_SIP3,0.00000,0,0.00000,0,29032,32.25724,0,0.00000,49035.55556,44132000,0,1288014,1431.12623,0,0.00000,1311077.77778,1179970000,0.00000,20210426053000
1150,CQISBG5BZX_3-5_SIP2,0.00000,0,0.00000,0,857662,952.95754,0,0.00000,1127906.66667,1015116000,0,2309811,2566.45679,0,0.00000,2320486.66667,2088438000,0.00000,20210426054500
1151,CQISBG5BZX_3-6_SIP2,0.00000,0,0.00000,0,58,0.06451,0,0.00000,1032.22222,929000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1152,CQISBG7BZX_4-9_DRA,0.00000,0,0.00000,0,568258,631.39804,0,0.00000,1734467.77778,1561021000,0,683524,759.47056,0,0.00000,1401138.88889,1261025000,0.00000,20210426054500
1153,CQISBG7BZX_4-10_DRA,0.00000,0,0.00000,0,562,0.62493,0,0.00000,9998.88889,8999000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1154,CQISBG7BZX_3-10_SIP1,0.00000,0,0.00000,0,563,0.62500,0,0.00000,10000.00000,9000000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1155,CQISBG8BZX_3-9_SIP1,0.00000,0,0.00000,0,633,0.70312,0,0.00000,11250.00000,10125000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1156,CQISBG8BZX_3-10_SIP1,0.00000,0,0.01556,14,2756137,3062.37462,0,0.00000,3551062.22222,3195956000,0,3072354,3413.72711,0,0.00000,3161968.88889,2845772000,0.00000,20210426054500
1157,CQISBG7BZX_3-12_SIP3,0.00000,0,0.00000,0,562,0.62472,0,0.00000,9995.55556,8996000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1158,CQISBG7BZX_3-14_SIP3,0.00000,0,0.00000,0,42385,47.09481,0,0.00000,63945.55556,57551000,0,1310925,1456.58320,0,0.00000,1347175.55556,1212458000,0.00000,20210426054500
1159,CQISBG5BZX_3-14_SIP3,0.00000,0,0.00000,0,58,0.06493,0,0.00000,1038.88889,935000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1160,CQISBG5BZX_3-12_SIP3,0.00000,0,0.00000,0,43226,48.02899,0,0.00000,56680.00000,51012000,0,1392181,1546.86766,0,0.00000,1429125.55556,1286213000,0.00000,20210426054500
1161,CQISBG8BZX_4-9_DRA,0.00000,0,0.00000,0,634,0.70493,0,0.00000,11278.88889,10151000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1162,CQISBG5BZX_4-10_DRA,0.00000,0,0.00000,0,559873,622.08062,0,0.00000,1701898.88889,1531709000,0,675916,751.01811,0,0.00000,1384932.22222,1246439000,0.00000,20210426054500
1163,CQISBG8BZX_3-13_SIP4,0.00000,0,0.00000,0,634,0.70396,0,0.00000,11263.33333,10137000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1164,CQISBG8BZX_3-11_SIP4,0.00000,0,0.00000,0,1855858,2062.06426,0,0.00000,1947326.66667,1752594000,0,1982909,2203.23187,0,0.00000,2588566.66667,2329710000,0.00000,20210426054500
1165,CQISBG8BZX_3-6_SIP2,0.00000,0,0.00000,0,634,0.70479,0,0.00000,11276.66667,10149000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1166,CQISBG6BZX_3-6_SIP2,0.00000,0,0.00000,0,58,0.06486,0,0.00000,1037.77778,934000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1167,CQISBG8BZX_3-5_SIP2,0.00000,0,0.00000,0,851956,946.61825,0,0.00000,1128426.66667,1015584000,0,2268742,2520.82425,0,0.00000,2283805.55556,2055425000,0.00000,20210426054500
1168,CQISBG6BZX_3-5_SIP2,0.00000,0,0.00000,0,863530,959.47747,0,0.00000,1140886.66667,1026798000,0,2400864,2667.62640,0,0.00000,2397985.55556,2158187000,0.00000,20210426054500
1169,CQISBG5BZX_3-11_SIP4,0.00000,0,0.00000,0,58,0.06451,0,0.00000,1032.22222,929000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1170,CQISBG5BZX_3-13_SIP4,0.00000,0,0.00000,0,1782161,1980.17834,0,0.00000,1877022.22222,1689320000,0,2014438,2238.26396,0,0.00000,2671641.11111,2404477000,0.00000,20210426054500
1171,CQISBG6BZX_3-14_SIP3,0.00000,0,0.00000,0,58,0.06424,0,0.00000,1027.77778,925000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1172,CQISBG6BZX_3-12_SIP3,0.00000,0,0.00000,0,41906,46.56212,0,0.00000,55098.88889,49589000,0,1365457,1517.17393,0,0.00000,1404025.55556,1263623000,0.00000,20210426054500
1173,CQISBG7BZX_3-5_SIP2,0.00000,0,0.00000,0,845594,939.54876,0,0.00000,1122220.00000,1009998000,0,2257618,2508.46466,0,0.00000,2273263.33333,2045937000,0.00000,20210426054500
1174,CQISBG7BZX_3-6_SIP2,0.00000,0,0.00000,0,563,0.62507,0,0.00000,10001.11111,9001000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1175,CQISBG6BZX_3-13_SIP4,0.00000,0,0.00000,0,58,0.06417,0,0.00000,1026.66667,924000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1176,CQISBG5BZX_3-10_SIP1,0.00000,0,0.00000,0,2821657,3135.17426,0,0.00000,3632807.77778,3269527000,0,3097005,3441.11719,0,0.00000,3179711.11111,2861740000,0.00000,20210426054500
1177,CQISBG6BZX_3-11_SIP4,0.00000,0,0.00000,0,1685440,1872.71151,0,0.00000,1780850.00000,1602765000,0,1938600,2153.99958,0,0.00000,2576254.44444,2318629000,0.00000,20210426054500
1178,CQISBG7BZX_3-13_SIP4,0.00000,0,0.00000,0,591,0.65642,0,0.00000,10026.66667,9024000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1179,CQISBG9BZX_3-10_SIP1,0.00000,0,0.00000,0,634,0.70424,0,0.00000,11267.77778,10141000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1180,CQISBG7BZX_3-11_SIP4,0.00000,0,0.00000,0,1858752,2065.28039,0,0.00000,1952034.44444,1756831000,0,1987686,2208.53979,0,0.00000,2595660.00000,2336094000,0.00000,20210426054500
1181,CQISBG8BZX_4-10_DRA,0.00000,0,0.00000,0,566391,629.32339,0,0.00000,1733836.66667,1560453000,0,682343,758.15921,0,0.00000,1401050.00000,1260945000,0.00000,20210426054500
1182,CQISBG6BZX_4-9_DRA,0.00000,0,0.00000,0,58,0.06444,0,0.00000,1031.11111,928000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1183,CQISBG9BZX_3-11_SIP4,0.00000,0,0.00000,0,634,0.70479,0,0.00000,11276.66667,10149000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1184,CQISBG7BZX_3-9_SIP1,0.00000,0,0.00000,0,2756776,3063.08396,0,0.00000,3552062.22222,3196856000,0,3178676,3531.86207,0,0.00000,3272272.22222,2945045000,0.00000,20210426054500
1185,CQISBG9BZX_3-9_SIP1,0.00000,0,0.00000,0,2764572,3071.74676,0,0.00000,3557477.77778,3201730000,0,3055443,3394.93651,0,0.00000,3142398.88889,2828159000,0.00000,20210426054500
1186,CQISBG9BZX_4-10_DRA,0.00000,0,0.00000,0,634,0.70431,0,0.00000,11268.88889,10142000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1187,CQISBG9BZX_3-13_SIP4,0.00000,0,0.00000,0,1850517,2056.13018,0,0.00000,1945570.00000,1751013000,0,2008813,2232.01493,0,0.00000,2623813.33333,2361432000,0.00000,20210426054500
1188,CQISBG6BZX_3-9_SIP1,0.00000,0,0.00000,0,58,0.06451,0,0.00000,1032.22222,929000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1189,CQISBG9BZX_4-9_DRA,0.00000,0,0.00000,0,563884,626.53818,0,0.00000,1723765.55556,1551389000,0,679522,755.02408,0,0.00000,1392951.11111,1253656000,0.00000,20210426054500
1190,CQISBG9BZX_3-12_SIP3,0.00000,0,0.00000,0,43871,48.74539,0,0.00000,66732.22222,60059000,0,1415510,1572.78922,0,0.00000,1451758.88889,1306583000,0.00000,20210426054500
1191,CQISBG9BZX_3-14_SIP3,0.00000,0,0.00000,0,635,0.70556,0,0.00000,11288.88889,10160000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1192,CQISBG6BZX_3-10_SIP1,0.00000,0,0.00000,0,2839451,3154.94573,0,0.00000,3656194.44444,3290575000,0,3203090,3558.98877,0,0.00000,3280122.22222,2952110000,0.00000,20210426054500
1193,CQISBG5BZX_4-9_DRA,0.00000,0,0.00000,0,58,0.06451,0,0.00000,1032.22222,929000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1194,CQISBG6BZX_4-10_DRA,0.00000,0,0.00000,0,561106,623.45141,0,0.00000,1695131.11111,1525618000,0,675352,750.39149,0,0.00000,1380362.22222,1242326000,0.00000,20210426054500
1195,CQISBG9BZX_3-6_SIP2,0.00000,0,0.00000,0,635,0.70535,0,0.00000,11285.55556,10157000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1196,CQISBG5BZX_3-9_SIP1,0.00000,0,0.00000,0,58,0.06417,0,0.00000,1026.66667,924000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1197,CQISBG8BZX_3-12_SIP3,0.00000,0,0.00000,0,633,0.70299,0,0.00000,11247.77778,10123000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426054500
1198,CQISBG9BZX_3-5_SIP2,0.00000,0,0.00000,0,857033,952.25866,0,0.00000,1134180.00000,1020762000,0,2269970,2522.18861,0,0.00000,2286902.22222,2058212000,0.00000,20210426054500
1199,CQISBG8BZX_3-14_SIP3,0.00000,0,0.00000,0,42697,47.44088,0,0.00000,65237.77778,58714000,0,1417446,1574.94022,0,0.00000,1453336.66667,1308003000,0.00000,20210426054500
1200,CQISBG5BZX_3-5_SIP2,0.00000,0,0.00000,0,1266072,1406.74618,0,0.00000,1608096.66667,1447287000,0,2789827,3099.80768,0,0.00000,2857911.11111,2572120000,0.00000,20210426060000
1201,CQISBG5BZX_3-6_SIP2,0.00000,0,0.00000,0,58,0.06458,0,0.00000,1033.33333,930000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1202,CQISBG7BZX_4-9_DRA,0.00000,0,0.00000,0,609363,677.07028,0,0.00000,1838043.33333,1654239000,0,723111,803.45634,0,0.00000,1479866.66667,1331880000,0.00000,20210426060000
1203,CQISBG7BZX_4-10_DRA,0.00000,0,0.00000,0,563,0.62521,0,0.00000,10003.33333,9003000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1204,CQISBG7BZX_3-10_SIP1,0.00000,0,0.00000,0,563,0.62507,0,0.00000,10001.11111,9001000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1205,CQISBG8BZX_3-9_SIP1,0.00000,0,0.00000,0,634,0.70493,0,0.00000,11278.88889,10151000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1206,CQISBG8BZX_3-10_SIP1,0.00000,0,0.02333,21,3240238,3600.26425,0,0.00000,4135644.44444,3722080000,0,3550291,3944.76803,0,0.00000,3699728.88889,3329756000,0.00000,20210426060000
1207,CQISBG7BZX_3-12_SIP3,0.00000,0,0.00000,0,563,0.62562,0,0.00000,10010.00000,9009000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1208,CQISBG7BZX_3-14_SIP3,0.00000,0,0.00000,0,72749,80.83185,0,0.00000,99958.88889,89963000,0,1465044,1627.82694,0,0.00000,1524362.22222,1371926000,0.00000,20210426060000
1209,CQISBG5BZX_3-14_SIP3,0.00000,0,0.00000,0,58,0.06493,0,0.00000,1038.88889,935000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1210,CQISBG5BZX_3-12_SIP3,0.00000,0,0.00000,0,71059,78.95459,0,0.00000,89528.88889,80576000,0,1560031,1733.36726,0,0.00000,1621435.55556,1459292000,0.00000,20210426060000
1211,CQISBG8BZX_4-9_DRA,0.00000,0,0.00000,0,635,0.70500,0,0.00000,11280.00000,10152000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1212,CQISBG5BZX_4-10_DRA,0.00000,0,0.00000,0,600146,666.82905,0,0.00000,1803433.33333,1623090000,0,714931,794.36737,0,0.00000,1462037.77778,1315834000,0.00000,20210426060000
1213,CQISBG8BZX_3-13_SIP4,0.00000,0,0.00000,0,635,0.70562,0,0.00000,11290.00000,10161000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1214,CQISBG8BZX_3-11_SIP4,0.00000,0,0.00000,0,1952162,2169.06917,0,0.00000,2059140.00000,1853226000,0,2085991,2317.76806,0,0.00000,2716177.77778,2444560000,0.00000,20210426060000
1215,CQISBG6BZX_3-6_SIP2,0.00000,0,0.00000,0,58,0.06486,0,0.00000,1037.77778,934000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1216,CQISBG8BZX_3-6_SIP2,0.00000,0,0.00000,0,635,0.70535,0,0.00000,11285.55556,10157000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1217,CQISBG8BZX_3-5_SIP2,0.00000,0,0.00000,0,1262342,1402.60245,0,0.00000,1610484.44444,1449436000,0,2740219,3044.68808,0,0.00000,2815424.44444,2533882000,0.00000,20210426060000
1218,CQISBG6BZX_3-5_SIP2,0.00000,0,0.00000,0,1221544,1357.27113,0,0.00000,1543393.33333,1389054000,0,2560602,2845.11371,0,0.00000,2648604.44444,2383744000,0.00000,20210426060000
1219,CQISBG5BZX_3-11_SIP4,0.00000,0,0.00000,0,58,0.06465,0,0.00000,1034.44444,931000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1220,CQISBG5BZX_3-13_SIP4,0.00000,0,0.00000,0,1868911,2076.56777,0,0.00000,1978692.22222,1780823000,0,2076375,2307.08313,0,0.00000,2743474.44444,2469127000,0.00000,20210426060000
1221,CQISBG6BZX_3-14_SIP3,0.00000,0,0.00000,0,58,0.06417,0,0.00000,1026.66667,924000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1222,CQISBG6BZX_3-12_SIP3,0.00000,0,0.00000,0,68952,76.61322,0,0.00000,87406.66667,78666000,0,1448875,1609.86089,0,0.00000,1516012.22222,1364411000,0.00000,20210426060000
1223,CQISBG7BZX_3-5_SIP2,0.00000,0,0.00000,0,1275143,1416.82561,0,0.00000,1626316.66667,1463685000,0,2748636,3054.04052,0,0.00000,2827258.88889,2544533000,0.00000,20210426060000
1224,CQISBG7BZX_3-6_SIP2,0.00000,0,0.00000,0,563,0.62500,0,0.00000,10000.00000,9000000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1225,CQISBG6BZX_3-13_SIP4,0.00000,0,0.00000,0,58,0.06431,0,0.00000,1028.88889,926000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1226,CQISBG5BZX_3-10_SIP1,0.00000,0,0.00000,0,3276994,3641.10406,0,0.00000,4186738.88889,3768065000,0,3579641,3977.37878,0,0.00000,3717310.00000,3345579000,0.00000,20210426060000
1227,CQISBG6BZX_3-11_SIP4,0.00000,0,0.00000,0,1739072,1932.30244,0,0.00000,1848538.88889,1663685000,0,2048718,2276.35318,0,0.00000,2721221.11111,2449099000,0.00000,20210426060000
1228,CQISBG7BZX_3-13_SIP4,0.00000,0,0.00000,0,563,0.62569,0,0.00000,10011.11111,9010000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1229,CQISBG9BZX_3-10_SIP1,0.00000,0,0.00000,0,634,0.70472,0,0.00000,11275.55556,10148000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1230,CQISBG7BZX_3-11_SIP4,0.00000,0,0.00000,0,1955482,2172.75760,0,0.00000,2063837.77778,1857454000,0,2089703,2321.89199,0,0.00000,2722841.11111,2450557000,0.00000,20210426060000
1231,CQISBG8BZX_4-10_DRA,0.00000,0,0.00000,0,606758,674.17572,0,0.00000,1834990.00000,1651491000,0,721053,801.17022,0,0.00000,1477377.77778,1329640000,0.00000,20210426060000
1232,CQISBG6BZX_4-9_DRA,0.00000,0,0.00000,0,58,0.06438,0,0.00000,1030.00000,927000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1233,CQISBG9BZX_3-11_SIP4,0.00000,0,0.00000,0,635,0.70500,0,0.00000,11280.00000,10152000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1234,CQISBG7BZX_3-9_SIP1,0.00000,0,0.00000,0,3260865,3623.18362,0,0.00000,4162215.55556,3745994000,0,3689462,4099.40194,0,0.00000,3847533.33333,3462780000,0.00000,20210426060000
1235,CQISBG9BZX_3-9_SIP1,0.00000,0,0.00000,0,3243111,3603.45716,0,0.00000,4136427.77778,3722785000,0,3544582,3938.42434,0,0.00000,3691661.11111,3322495000,0.00000,20210426060000
1236,CQISBG9BZX_4-10_DRA,0.00000,0,0.00000,0,634,0.70451,0,0.00000,11272.22222,10145000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426060000
1237,CQISBG9BZX_3-13_SIP4,0.00000,0,0.00000,0,1940072,2155.63587,0,0.00000,2050226.66667,1845204000,0,2092971,2325.52331,0,0.00000,2727535.55556,2454782000,0.00000,20210426060000
